# Number of samples; Number of centroids; List of samples; List of centroids
3 10000
2.648892 3.670279 3.698224 
2.830773 3.170312 4.094405 
3.501980 3.833133 4.671581 
2.028055 2.290417 1.735482 
2.682201 2.934421 2.259602 
2.875094 2.457742 2.690547 
3.558070 3.114827 3.247848 
2.329152 2.465293 2.437086 
3.016065 3.117177 2.987646 
3.218569 2.662171 3.414772 
3.882976 3.295680 3.972034 
2.203262 2.945318 2.460876 
2.911112 3.611198 3.037386 
3.063374 3.139140 3.428571 
3.748513 3.798647 3.979264 
2.507167 3.115734 3.165071 
3.182786 3.789707 3.733108 
3.383907 3.326536 4.155241 
4.109095 3.990156 4.748435 
1.266538 2.564764 1.531901 
1.911798 3.230159 2.086914 
2.114531 2.729983 2.479409 
2.778195 3.395125 3.052599 
1.588395 2.772951 2.277586 
2.258962 3.436373 2.844264 
2.394703 2.869208 3.161589 
3.117397 3.617439 3.820940 
1.426552 3.250689 2.289927 
2.128981 3.926586 2.883897 
2.288370 3.408629 3.247055 
2.969893 4.095437 3.815619 
1.757569 3.438422 3.001637 
2.444649 4.088914 3.581544 
2.604147 3.602601 3.971781 
3.295843 4.255383 4.526023 
1.802484 2.702981 1.568242 
2.494406 3.365189 2.145635 
2.655423 2.854322 2.523340 
3.363401 3.566078 3.138682 
2.167121 2.902477 2.337626 
2.812998 3.537844 2.875668 
2.971151 3.068372 3.268881 
3.688514 3.717767 3.838933 
1.990243 3.387765 2.337144 
2.714216 4.059754 2.928436 
2.858792 3.574789 3.298206 
3.553225 4.236055 3.874528 
2.333627 3.583276 3.068958 
2.982524 4.227328 3.601107 
3.187239 3.743946 4.024498 
3.864608 4.395477 4.586164 
1.581003 2.778469 1.990237 
2.296818 3.476251 2.602380 
2.449613 2.964383 2.962177 
3.140714 3.652461 3.552707 
1.964790 3.017484 2.776369 
2.599380 3.637443 3.276021 
2.794483 3.153023 3.693449 
3.476068 3.858380 4.272586 
1.829600 3.516532 2.797099 
2.465899 4.144143 3.319271 
2.659365 3.660822 3.731069 
3.381210 4.364808 4.338076 
2.108657 3.657105 3.465984 
2.823721 4.340632 4.063187 
2.948098 3.795703 4.408295 
3.681757 4.525732 5.041841 
2.175453 2.934564 2.060352 
2.859784 3.630954 2.629399 
3.027568 3.120925 3.016909 
3.712757 3.813132 3.603861 
2.512902 3.130038 2.782823 
3.182478 3.792880 3.339255 
3.342425 3.300566 3.729502 
4.047443 3.990036 4.316409 
2.371778 3.634294 2.830409 
3.061701 4.307859 3.410763 
3.201614 3.769672 3.749923 
3.913443 4.480467 4.370399 
2.684180 3.805571 3.538437 
3.388611 4.495726 4.138440 
3.552133 3.976245 4.490363 
4.246428 4.632912 5.055786 
-0.009722 -0.001944 -0.015168 
0.661939 0.656704 0.532229 
0.859491 0.173410 0.966337 
1.561485 0.844354 1.531772 
0.316066 0.175181 0.706859 
1.020108 0.870511 1.316642 
1.185750 0.369288 1.694390 
1.874660 1.048461 2.255403 
0.196449 0.680981 0.757123 
0.881441 1.332527 1.326987 
1.054773 0.875750 1.721695 
1.739625 1.517024 2.290301 
0.530789 0.854029 1.479862 
1.207387 1.517878 2.034807 
1.374974 1.013302 2.425263 
2.070566 1.700507 3.014707 
0.550349 0.137889 0.034136 
1.279101 0.823550 0.628883 
1.409539 0.270877 0.991100 
2.126688 0.998842 1.608170 
0.898644 0.333273 0.782807 
1.570770 0.992905 1.344732 
1.748093 0.513866 1.728714 
2.440110 1.179849 2.312782 
0.737802 0.838131 0.803992 
1.471188 1.506523 1.397646 
1.621643 0.976384 1.758452 
2.294795 1.678122 2.326355 
1.108611 1.012823 1.554356 
1.779592 1.674180 2.109158 
1.947244 1.184893 2.507505 
2.630286 1.840721 3.046669 
0.364778 0.237280 0.477682 
1.047524 0.912249 1.048771 
1.217236 0.406743 1.434950 
1.909901 1.086905 2.012067 
0.705570 0.441184 1.221579 
1.374326 1.087085 1.769567 
1.568281 0.578445 2.177112 
2.238852 1.297789 2.748033 
0.582148 0.931553 1.240891 
1.226476 1.548586 1.778100 
1.409331 1.113447 2.202684 
2.102591 1.774382 2.790416 
0.885030 1.082835 1.929144 
1.582750 1.776330 2.530175 
1.736803 1.277036 2.914101 
2.422892 1.969986 3.509934 
0.947069 0.386449 0.537404 
1.626914 1.049857 1.109388 
1.814368 0.571476 1.510782 
2.466035 1.221835 2.061869 
1.231316 0.536062 1.217219 
1.947383 1.240541 1.833760 
2.100709 0.734254 2.194074 
2.815427 1.404502 2.788557 
1.127932 1.080969 1.298145 
1.833184 1.735548 1.882212 
1.959755 1.200370 2.227453 
2.659539 1.874573 2.790251 
1.433995 1.244800 2.000987 
2.140440 1.910926 2.575755 
2.286305 1.373007 2.939786 
3.000537 2.108743 3.550867 
0.166491 0.662886 0.352618 
0.852971 1.340102 0.930298 
1.016778 0.826444 1.304323 
1.691479 1.509964 1.875626 
0.479476 0.829513 1.059821 
1.167649 1.514874 1.623319 
1.359784 1.035837 2.054975 
2.038163 1.695135 2.605886 
0.353165 1.347866 1.104702 
1.019384 1.980851 1.650583 
1.188435 1.476394 2.012750 
1.906999 2.187882 2.650394 
0.688815 1.516906 1.844175 
1.367004 2.181094 2.377760 
1.552084 1.720245 2.804477 
2.256380 2.383336 3.384943 
0.738324 0.798339 0.410376 
1.416164 1.490006 0.986645 
1.590998 0.995473 1.362818 
2.281628 1.656076 1.949775 
1.041086 0.982310 1.128481 
1.741519 1.683478 1.704829 
1.919484 1.183361 2.087831 
2.615674 1.859402 2.667267 
0.897564 1.470482 1.144779 
1.621177 2.145201 1.741989 
1.769637 1.634247 2.109798 
2.456874 2.321890 2.680897 
1.253491 1.674255 1.870598 
1.915304 2.334304 2.453535 
2.088655 1.829463 2.819272 
2.794995 2.485789 3.392917 
0.532892 0.909845 0.837740 
1.220034 1.569229 1.413392 
1.387763 1.108372 1.800850 
2.065526 1.751516 2.342564 
0.877962 1.094905 1.561267 
1.548507 1.787599 2.145346 
1.733816 1.293642 2.542904 
2.380773 1.926635 3.067923 
0.704654 1.565691 1.566788 
1.378837 2.236686 2.132142 
1.587112 1.761559 2.539566 
2.284434 2.449947 3.156789 
1.018027 1.750492 2.289593 
1.755141 2.477144 2.888847 
1.898470 1.949752 3.271219 
2.606905 2.670213 3.881937 
1.096510 1.042575 0.885240 
1.810201 1.743568 1.504245 
1.974660 1.259124 1.869318 
2.625302 1.880760 2.409090 
1.418550 1.237335 1.605295 
2.096128 1.859710 2.147932 
2.300681 1.434656 2.592738 
2.960910 2.071946 3.128994 
1.296524 1.713625 1.639999 
2.002888 2.416426 2.233961 
2.173536 1.910941 2.628569 
2.831689 2.580802 3.160920 
1.616162 1.896119 2.366353 
2.295413 2.572836 2.944296 
2.440297 2.066058 3.310468 
3.147946 2.710481 3.857515 
0.542006 0.891607 0.353236 
1.234143 1.561083 0.943796 
1.433014 1.100224 1.354073 
2.089108 1.742692 1.914415 
0.896728 1.110732 1.125345 
1.559455 1.751401 1.645029 
1.739463 1.249314 2.045586 
2.415683 1.953697 2.638224 
0.718884 1.536639 1.082325 
1.415283 2.232280 1.675622 
1.606051 1.735713 2.091186 
2.266490 2.401502 2.622302 
1.066996 1.741575 1.842605 
1.769343 2.450635 2.445036 
1.956055 1.941561 2.818501 
2.598017 2.623134 3.368247 
1.142452 1.058338 0.458875 
1.807992 1.720264 1.024982 
2.003706 1.228505 1.413410 
2.690321 1.908672 1.991405 
1.488086 1.270513 1.183334 
2.148245 1.913634 1.733620 
2.323358 1.403130 2.134805 
2.989222 2.071435 2.684828 
1.295458 1.703567 1.175700 
2.002921 2.395306 1.757135 
2.156427 1.882363 2.125302 
2.861117 2.574709 2.725469 
1.639186 1.887935 1.894994 
2.319382 2.563942 2.474606 
2.502168 2.114159 2.888511 
3.200131 2.749453 3.442254 
0.901828 1.129531 0.850174 
1.617674 1.835826 1.430363 
1.791896 1.314448 1.825679 
2.477226 1.989386 2.391926 
1.212783 1.310823 1.562896 
1.916566 2.003274 2.143048 
2.132866 1.508917 2.561169 
2.797656 2.208126 3.118498 
1.086536 1.812622 1.578563 
1.785832 2.475631 2.162368 
1.962278 2.003567 2.565314 
2.661639 2.681312 3.171216 
1.401332 1.944111 2.267228 
2.130494 2.691346 2.917016 
2.319896 2.206679 3.326918 
3.010429 2.869313 3.894071 
1.491901 1.279645 0.906115 
2.191069 1.977289 1.484078 
2.348686 1.456949 1.857934 
3.032833 2.111375 2.424115 
1.788243 1.461100 1.608596 
2.497333 2.114154 2.176301 
2.664638 1.671888 2.584974 
3.355901 2.301037 3.163539 
1.696229 1.959872 1.657710 
2.375226 2.640832 2.244611 
2.525281 2.118212 2.604815 
3.209156 2.788539 3.188793 
2.012830 2.139920 2.391475 
2.663486 2.827511 2.948491 
2.883520 2.344317 3.364381 
3.574175 3.020465 3.950690 
0.707583 1.560087 0.725835 
1.379063 2.226936 1.280444 
1.569625 1.754826 1.689529 
2.238982 2.417224 2.237052 
1.037793 1.762169 1.450184 
1.729916 2.429406 2.034070 
1.895831 1.937089 2.418578 
2.602246 2.622341 2.998146 
0.927469 2.262150 1.505010 
1.613064 2.910297 2.056819 
1.772603 2.435706 2.443342 
2.439783 3.098259 3.005850 
1.201250 2.392175 2.168976 
1.922038 3.104654 2.782107 
2.086019 2.609107 3.160319 
2.787477 3.317941 3.764472 
1.269888 1.697546 0.772175 
1.997298 2.409946 1.384561 
2.137469 1.900977 1.758809 
2.822820 2.574747 2.321645 
1.620480 1.893294 1.515806 
2.292618 2.575793 2.081743 
2.497959 2.067975 2.482484 
3.160949 2.745563 3.033469 
1.496005 2.381421 1.534251 
2.165899 3.057658 2.125230 
2.327831 2.571908 2.495868 
3.038753 3.260400 3.092903 
1.798092 2.576008 2.246877 
2.485199 3.221251 2.815858 
2.677990 2.756494 3.246653 
3.370865 3.438407 3.807486 
1.085006 1.796078 1.189636 
1.791019 2.508193 1.807312 
1.919135 1.969776 2.140310 
2.650724 2.699776 2.758641 
1.380958 1.974218 1.906700 
2.089752 2.696909 2.514698 
2.291321 2.224486 2.941746 
2.959742 2.851273 3.473920 
1.255221 2.484453 1.956302 
1.967994 3.161308 2.540746 
2.115418 2.673758 2.910635 
2.812359 3.336788 3.488086 
1.597368 2.667414 2.675552 
2.278454 3.340843 3.256133 
2.454605 2.832444 3.628439 
3.153058 3.517326 4.209046 
1.675876 1.969531 1.284012 
2.317439 2.625046 1.820279 
2.472460 2.107627 2.182351 
3.189158 2.786405 2.778015 
1.958933 2.135691 1.981303 
2.679936 2.835804 2.585870 
2.843201 2.322738 2.962340 
3.526874 3.022484 3.544259 
1.820150 2.616041 1.995911 
2.529431 3.308462 2.592056 
2.685352 2.816161 2.973867 
3.397949 3.459525 3.561877 
2.156468 2.806925 2.726439 
2.850667 3.462333 3.299683 
3.023212 2.995628 3.690967 
3.738840 3.671047 4.276006 
0.468313 0.100016 0.141929 
1.139387 0.773179 0.698775 
1.320103 0.283719 1.093407 
2.013836 0.964045 1.672547 
0.781203 0.286890 0.853100 
1.475646 0.942146 1.432058 
1.639556 0.478551 1.816744 
2.345143 1.135208 2.396304 
0.646158 0.760964 0.879712 
1.325226 1.459074 1.467639 
1.506596 0.947543 1.851518 
2.206257 1.632540 2.427288 
0.997685 0.967150 1.635988 
1.681371 1.638036 2.210656 
1.855088 1.173459 2.584968 
2.518765 1.818223 3.141660 
1.034675 0.265197 0.206756 
1.724784 0.922995 0.772668 
1.928523 0.431054 1.173376 
2.591953 1.106964 1.733031 
1.362304 0.440354 0.922429 
2.041318 1.096798 1.468489 
2.213602 0.595543 1.856312 
2.914290 1.272108 2.435473 
1.224685 0.920431 0.934986 
1.932052 1.605886 1.525631 
2.076541 1.094617 1.909863 
2.786530 1.760135 2.496390 
1.554750 1.101722 1.679229 
2.252432 1.795168 2.252753 
2.395694 1.275744 2.618977 
3.109153 1.972334 3.209156 
0.848053 0.356170 0.635333 
1.504241 1.021806 1.179095 
1.720992 0.551638 1.609964 
2.399765 1.212026 2.173525 
1.169090 0.552087 1.359036 
1.837311 1.178514 1.893121 
2.043163 0.727493 2.330091 
2.710750 1.396005 2.892149 
1.017845 1.038478 1.373584 
1.718963 1.692213 1.941151 
1.874483 1.198453 2.321952 
2.577063 1.883161 2.904944 
1.336870 1.198995 2.098234 
2.046082 1.875306 2.676931 
2.191323 1.382916 3.053817 
2.896525 2.046377 3.631486 
1.424380 0.507503 0.700876 
2.082189 1.159055 1.249543 
2.264113 0.679527 1.640624 
2.946088 1.325317 2.194089 
1.740465 0.651143 1.381052 
2.424786 1.375802 1.988121 
2.590336 0.877081 2.378497 
3.270983 1.537145 2.920843 
1.594692 1.151238 1.417910 
2.264892 1.816568 1.975380 
2.447526 1.329345 2.389425 
3.133591 2.014752 2.962941 
1.886641 1.332951 2.115086 
2.589528 1.996579 2.701814 
2.777567 1.538317 3.109735 
3.453392 2.189060 3.662245 
0.593403 0.749026 0.441529 
1.306013 1.427060 1.032185 
1.511972 0.963087 1.461087 
2.186676 1.629521 2.031396 
0.976631 0.953608 1.218620 
1.624085 1.607765 1.760736 
1.825218 1.139696 2.195379 
2.510321 1.814142 2.755379 
0.823181 1.467113 1.258266 
1.517093 2.130067 1.816528 
1.680376 1.612116 2.220336 
2.372879 2.328392 2.803962 
1.145204 1.631900 1.951108 
1.834958 2.307677 2.525408 
2.000659 1.819485 2.933262 
2.723328 2.510170 3.525091 
1.184080 0.908242 0.519570 
1.874873 1.574747 1.095931 
2.055532 1.077390 1.478601 
2.775244 1.770149 2.106970 
1.530240 1.106331 1.278802 
2.203652 1.747483 1.809163 
2.382799 1.283759 2.227712 
3.082220 1.948778 2.806997 
1.370809 1.559432 1.285619 
2.067179 2.244680 1.849959 
2.234065 1.740479 2.245910 
2.916970 2.403035 2.797297 
1.703697 1.780792 2.023216 
2.392334 2.444172 2.594513 
2.571722 1.954735 2.974563 
3.258145 2.609545 3.553453 
1.023742 1.045165 1.006185 
1.667777 1.650144 1.511835 
1.875970 1.191383 1.925527 
2.543809 1.852835 2.508260 
1.321739 1.197512 1.698767 
1.997060 1.818354 2.221898 
2.201266 1.381189 2.666324 
2.870444 2.045580 3.235694 
1.193053 1.681989 1.708162 
1.889387 2.374847 2.317446 
2.024161 1.872548 2.670503 
2.707225 2.518287 3.230008 
1.488691 1.856592 2.429708 
2.173165 2.506351 2.994326 
2.393815 2.093627 3.443948 
3.062603 2.731194 3.979853 
1.582735 1.164838 1.033339 
2.255391 1.802096 1.587247 
2.408226 1.338324 1.986302 
3.101796 2.003306 2.545658 
1.902692 1.325647 1.748946 
2.606615 2.016318 2.351491 
2.745405 1.498393 2.678270 
3.444715 2.201206 3.272632 
1.770263 1.835844 1.787077 
2.440111 2.468359 2.340311 
2.611453 2.020603 2.733455 
3.296817 2.680078 3.314242 
2.058892 2.002119 2.494301 
2.783306 2.685164 3.098246 
2.942489 2.212992 3.472033 
3.645739 2.899910 4.078968 
0.999761 1.003256 0.495345 
1.719359 1.687312 1.094310 
1.893001 1.195941 1.495271 
2.560831 1.834967 2.031678 
1.352130 1.192393 1.228070 
2.033449 1.881052 1.809788 
2.182659 1.347684 2.159241 
2.919953 2.066479 2.804740 
1.235469 1.686387 1.276203 
1.898119 2.346841 1.834191 
2.083479 1.860127 2.240309 
2.767748 2.526773 2.797574 
1.551965 1.851553 1.994572 
2.220886 2.519693 2.556597 
2.397323 2.023932 2.946170 
3.093089 2.717213 3.533494 
1.579089 1.132455 0.549257 
2.273831 1.818891 1.147990 
2.412740 1.295401 1.473948 
3.141310 1.988464 2.108239 
1.910414 1.319558 1.274536 
2.619804 2.011123 1.865070 
2.764272 1.512858 2.240318 
3.467199 2.186239 2.830977 
1.778559 1.813297 1.312947 
2.469350 2.496100 1.891250 
2.606303 1.975090 2.269236 
3.330692 2.681988 2.856180 
2.135738 2.022189 2.070727 
2.808529 2.680199 2.638535 
2.989979 2.202161 3.026227 
3.666624 2.869937 3.595744 
1.386355 1.237445 0.971009 
2.100419 1.958698 1.584697 
2.243259 1.440851 1.948717 
2.917837 2.101132 2.510531 
1.698562 1.439299 1.693938 
2.381826 2.099618 2.276287 
2.551258 1.605522 2.664942 
3.258009 2.261587 3.218983 
1.575336 1.937103 1.747571 
2.261315 2.599795 2.326174 
2.440493 2.093720 2.701295 
3.109024 2.777158 3.286905 
1.896716 2.091772 2.459985 
2.565887 2.773294 3.029189 
2.777040 2.312715 3.448636 
3.448874 2.966909 4.005309 
1.991065 1.419240 1.095259 
2.663255 2.073011 1.626294 
2.828540 1.549601 2.009465 
3.485335 2.229146 2.567631 
2.307712 1.592294 1.785629 
2.971364 2.230994 2.340480 
3.162161 1.790420 2.746931 
3.846198 2.435904 3.325973 
2.168967 2.086361 1.818595 
2.835873 2.744803 2.390180 
2.982979 2.254302 2.762455 
3.691618 2.920045 3.334551 
2.495154 2.258413 2.551425 
3.161336 2.928089 3.106712 
3.334576 2.460370 3.478565 
4.018106 3.094757 4.059217 
1.191637 1.684831 0.858778 
1.870262 2.324660 1.431959 
2.055652 1.818884 1.819448 
2.730670 2.520405 2.394351 
1.501751 1.844108 1.580709 
2.198402 2.526822 2.171022 
2.362741 2.027441 2.545714 
3.072661 2.732960 3.131776 
1.391363 2.374726 1.641980 
2.043478 3.011763 2.180532 
2.224854 2.522679 2.560136 
2.909293 3.190586 3.139506 
1.717579 2.543139 2.348013 
2.395382 3.209583 2.931830 
2.551835 2.702248 3.279786 
3.256095 3.401744 3.883501 
1.731018 1.796757 0.896289 
2.418556 2.457333 1.469490 
2.610147 1.990701 1.878218 
3.303390 2.673199 2.449428 
2.067981 1.959065 1.603831 
2.759181 2.663967 2.199290 
2.918548 2.162113 2.595600 
3.644219 2.871735 3.181716 
1.946715 2.510132 1.672237 
2.635999 3.164065 2.257307 
2.793684 2.668864 2.627269 
3.490393 3.345727 3.206701 
2.262104 2.645287 2.372964 
2.946765 3.324482 2.946250 
3.123242 2.838172 3.339326 
3.810034 3.512495 3.900809 
1.508088 1.894500 1.302811 
2.197916 2.544608 1.867508 
2.419508 2.125888 2.331679 
3.089326 2.759876 2.861373 
1.860931 2.076349 2.043326 
2.576111 2.777207 2.649283 
2.729599 2.270174 3.019591 
3.449156 2.964993 3.638364 
1.738740 2.568155 2.083563 
2.445241 3.272452 2.679941 
2.601092 2.771858 3.050345 
3.286178 3.438881 3.620560 
2.046738 2.756040 2.785220 
2.761504 3.465025 3.401839 
2.934078 2.969252 3.794262 
3.627659 3.610800 4.339292 
2.151324 2.065273 1.425261 
2.791426 2.713202 1.963274 
3.004092 2.253086 2.389012 
3.675066 2.905975 2.935736 
2.435444 2.233820 2.112157 
3.102756 2.869850 2.647493 
3.309087 2.426900 3.075218 
3.971899 3.064291 3.632442 
2.310094 2.706581 2.157686 
2.989896 3.398091 2.725951 
3.155223 2.903306 3.108756 
3.886465 3.588216 3.711805 
2.659496 2.941838 2.898324 
3.326158 3.565174 3.438650 
3.480157 3.078452 3.826749 
4.199288 3.771323 4.411245 
0.047426 0.873369 0.658263 
0.728446 1.537007 1.219639 
0.892543 1.028017 1.594806 
1.609581 1.732418 2.205408 
0.356657 1.054319 1.374424 
1.077665 1.759591 1.967104 
1.246205 1.262777 2.342637 
1.949745 1.929930 2.930924 
0.220086 1.539007 1.389015 
0.957468 2.233904 2.007219 
1.118143 1.732093 2.379566 
1.787895 2.425338 2.948716 
0.600963 1.783521 2.186050 
1.259669 2.409491 2.707841 
1.447922 1.947576 3.122420 
2.113706 2.582220 3.668962 
0.623715 1.044401 0.733773 
1.317041 1.663626 1.276854 
1.461598 1.200675 1.674572 
2.174304 1.891894 2.262734 
0.965036 1.206063 1.453095 
1.625818 1.862715 1.980688 
1.798982 1.391313 2.392817 
2.511684 2.068059 2.990774 
0.794019 1.681719 1.437610 
1.487966 2.330486 2.036783 
1.695020 1.918520 2.476786 
2.352389 2.551341 2.992879 
1.110434 1.856930 2.162978 
1.832453 2.553458 2.772757 
1.992803 2.076094 3.152216 
2.675263 2.743231 3.727795 
0.419537 1.140693 1.153166 
1.063370 1.764601 1.683039 
1.251056 1.282013 2.069600 
1.970257 1.975287 2.676435 
0.734570 1.305303 1.842584 
1.425663 1.986297 2.436976 
1.596443 1.496793 2.806640 
2.300322 2.176352 3.402078 
0.642288 1.825387 1.949798 
1.293637 2.480487 2.480075 
1.480753 2.008018 2.873856 
2.150689 2.650574 3.433415 
0.927072 1.986374 2.608238 
1.641185 2.685294 3.210620 
1.811636 2.175067 3.580600 
2.489627 2.826200 4.158378 
1.000029 1.256938 1.183494 
1.648922 1.925155 1.747401 
1.883441 1.489890 2.196949 
2.531133 2.118490 2.727161 
1.319371 1.436739 1.905682 
1.991545 2.098418 2.478355 
2.171008 1.622190 2.879789 
2.893110 2.342366 3.490539 
1.195169 1.962279 1.990967 
1.876888 2.638998 2.521462 
2.065748 2.162018 2.946597 
2.748419 2.823696 3.525149 
1.536901 2.126571 2.683608 
2.179956 2.795697 3.260450 
2.335500 2.252609 3.597051 
3.029262 2.960858 4.182152 
0.207262 1.554306 1.016756 
0.887665 2.204168 1.581866 
1.084714 1.736036 1.976042 
1.748726 2.378312 2.528396 
0.545440 1.729571 1.751164 
1.220212 2.401734 2.317906 
1.424170 1.933970 2.705616 
2.108639 2.584740 3.264975 
0.431823 2.232391 1.777554 
1.078785 2.877427 2.310348 
1.284490 2.410659 2.761576 
1.966843 3.090140 3.316876 
0.701559 2.383455 2.457441 
1.422501 3.080427 3.080901 
1.600648 2.580005 3.446395 
2.285644 3.265850 4.033139 
0.787764 1.684766 1.047370 
1.466173 2.371917 1.639709 
1.604171 1.843396 1.996777 
2.323101 2.536078 2.602460 
1.113728 1.873938 1.789821 
1.789531 2.553032 2.368676 
1.987446 2.081490 2.776325 
2.655037 2.730526 3.321352 
0.968718 2.379146 1.807652 
1.662500 3.034844 2.401472 
1.856436 2.557949 2.798259 
2.522853 3.233926 3.360848 
1.294452 2.560375 2.548515 
1.999280 3.235395 3.122532 
2.153642 2.688765 3.476246 
2.849491 3.384292 4.055358 
0.565278 1.799304 1.489231 
1.270270 2.432661 2.047080 
1.455956 1.983691 2.468018 
2.136792 2.630307 3.022405 
0.910273 1.987996 2.215438 
1.590151 2.637182 2.794684 
1.766471 2.139303 3.174885 
2.484562 2.847552 3.772100 
0.768500 2.437094 2.236342 
1.447145 3.117106 2.806854 
1.618241 2.632296 3.216905 
2.328730 3.316634 3.799282 
1.115524 2.649200 2.980734 
1.794982 3.343491 3.559343 
1.991743 2.870935 3.956673 
2.653295 3.514645 4.531434 
1.159629 1.942237 1.552299 
1.849249 2.620287 2.131172 
1.990015 2.092982 2.513942 
2.711042 2.776751 3.105186 
1.453456 2.123090 2.252279 
2.159485 2.796787 2.840425 
2.335346 2.306252 3.241355 
3.029891 2.953686 3.815064 
1.334349 2.622855 2.300887 
2.026544 3.262532 2.861394 
2.224105 2.797199 3.281136 
2.861727 3.447151 3.799414 
1.647817 2.769114 3.020965 
2.390875 3.479728 3.622297 
2.523505 2.974330 3.989948 
3.207600 3.659720 4.566071 
0.604926 1.806700 1.027938 
1.312287 2.478702 1.632199 
1.443399 1.945032 1.971032 
2.167577 2.626599 2.560854 
0.937546 1.958503 1.761744 
1.619206 2.644433 2.337357 
1.829487 2.227223 2.766306 
2.482058 2.848090 3.313552 
0.800715 2.469447 1.784473 
1.502515 3.153159 2.377033 
1.668135 2.629843 2.731772 
2.363508 3.355960 3.368222 
1.118915 2.646392 2.505539 
1.801282 3.316740 3.068158 
1.989735 2.852490 3.494791 
2.713977 3.534220 4.088581 
1.158643 1.920731 1.065491 
1.852710 2.627047 1.671299 
2.037004 2.115981 2.054673 
2.743192 2.781847 2.624450 
1.498735 2.093017 1.808045 
2.212805 2.808558 2.407442 
2.376098 2.289632 2.786129 
3.063024 2.988774 3.358542 
1.358633 2.607453 1.827875 
2.041135 3.267580 2.416359 
2.238631 2.793264 2.807215 
2.918107 3.450743 3.362145 
1.686905 2.789364 2.559890 
2.355543 3.433887 3.111061 
2.536063 2.954588 3.522072 
3.250984 3.652958 4.105595 
0.963820 2.031642 1.499149 
1.665681 2.689774 2.095647 
1.851557 2.240971 2.502327 
2.515653 2.886185 3.044161 
1.301529 2.247197 2.245575 
1.996571 2.904799 2.830267 
2.139359 2.393724 3.194224 
2.842293 3.084129 3.774043 
1.175227 2.700694 2.281866 
1.863139 3.398937 2.876890 
2.021184 2.888766 3.228619 
2.705972 3.562268 3.817431 
1.494446 2.906514 3.016472 
2.184877 3.590998 3.595738 
2.352202 3.089349 3.970379 
3.038765 3.772355 4.554246 
1.551205 2.178396 1.566113 
2.246512 2.887385 2.165526 
2.408429 2.375845 2.556406 
3.104909 3.038069 3.126235 
1.876244 2.365237 2.298643 
2.538559 3.018471 2.853419 
2.768638 2.579527 3.292590 
3.428625 3.213403 3.827426 
1.718912 2.843970 2.311652 
2.420614 3.527099 2.910022 
2.587045 3.027676 3.282254 
3.256456 3.705319 3.856492 
2.057482 3.043448 3.050839 
2.743241 3.708425 3.618542 
2.928507 3.229063 4.028599 
3.612983 3.918078 4.598574 
0.769110 2.460938 1.396463 
1.442101 3.110016 1.928834 
1.586051 2.595717 2.310602 
2.325989 3.307071 2.935797 
1.105607 2.642771 2.125731 
1.794285 3.331252 2.711483 
1.961605 2.826074 3.074141 
2.663395 3.491725 3.643535 
0.967243 3.155807 2.161254 
1.620866 3.779006 2.694763 
1.797674 3.293830 3.071905 
2.493914 3.970395 3.671018 
1.280995 3.300544 2.854677 
1.999984 3.979598 3.453198 
2.150193 3.507310 3.818413 
2.818545 4.160745 4.390114 
1.334599 2.605717 1.441281 
1.991567 3.219545 1.962398 
2.193124 2.767264 2.397831 
2.887239 3.446959 2.983664 
1.652067 2.775407 2.159211 
2.342398 3.436554 2.721192 
2.566447 2.972748 3.159402 
3.217572 3.612531 3.706111 
1.539280 3.278501 2.212525 
2.203858 3.916626 2.743005 
2.389406 3.449885 3.147794 
3.078484 4.139853 3.735027 
1.853291 3.427940 2.906547 
2.526441 4.105551 3.456210 
2.738766 3.661515 3.907932 
3.405682 4.294199 4.450818 
1.129276 2.684879 1.866776 
1.824572 3.348856 2.448974 
1.976400 2.859022 2.822652 
2.696431 3.541913 3.388941 
1.440959 2.869369 2.583486 
2.122561 3.566432 3.172421 
2.308545 3.067956 3.550290 
2.992319 3.720510 4.112698 
1.308242 3.351239 2.615573 
2.019790 4.050934 3.201554 
2.191702 3.569558 3.599820 
2.869985 4.238084 4.189043 
1.655315 3.540857 3.335563 
2.356871 4.246061 3.939860 
2.501791 3.708738 4.287348 
3.188256 4.400769 4.877446 
1.688364 2.835930 1.914564 
2.383212 3.486203 2.478298 
2.563961 3.005979 2.883416 
3.253598 3.706971 3.448376 
1.995475 3.011082 2.619640 
2.721591 3.678709 3.210579 
2.891390 3.234034 3.623644 
3.575116 3.852849 4.171580 
1.895569 3.530499 2.694784 
2.570293 4.154857 3.232964 
2.777658 3.676966 3.658749 
3.428966 4.349969 4.211705 
2.215496 3.702870 3.400094 
2.917483 4.348397 3.964245 
3.071153 3.850837 4.342957 
3.802935 4.584631 4.982806 
0.529334 1.004456 0.793843 
1.210950 1.639439 1.376043 
1.393224 1.171611 1.767118 
2.075417 1.847611 2.353933 
0.868876 1.181573 1.558182 
1.566983 1.849619 2.099348 
1.702669 1.386232 2.496992 
2.392064 2.027451 3.049965 
0.721905 1.668333 1.560811 
1.390835 2.331429 2.116441 
1.589650 1.892683 2.551067 
2.248489 2.513514 3.088154 
1.066196 1.852806 2.290952 
1.731454 2.524039 2.863391 
1.909484 2.035725 3.238706 
2.581854 2.692512 3.805415 
1.121102 1.139738 0.879910 
1.762598 1.773349 1.399226 
1.955496 1.307874 1.830894 
2.665012 1.975182 2.411664 
1.408909 1.311384 1.564429 
